629531cb501e6d23d9797050,APPROVED
6036a2f8ca97af126e1e0706,APPROVED
5dd6dadf9c84d86703aa8615,RETURNED
60188f3569096715fe3dad4d,APPROVED
60a9d8d91e2299bff7e9b368,RETURNED
5a6c9c583fb6420001c308d7,APPROVED
629a25c317e6e9a679254473,APPROVED
62ac8c24bd5cdc71d84330e5,APPROVED
60cf230432ada32934b7d60e,APPROVED
5e2610aad15fdb000c054503,APPROVED
60d6befca58e40d0c63bba9f,RETURNED
5eb879035275547d0fcdd610,APPROVED
61107126a0331aa5f46f2aa4,APPROVED
600efc0ddfc7b602e6313c41,APPROVED
5e6982499d7ba9245e58262a,APPROVED
61251298ee4b3f786f5e6eaf,APPROVED
5fdeb821bbdf7f6a1815d08f,RETURNED
62a768381c93e5c6fcdfc675,APPROVED
629fec7ad26e41512fe15400,APPROVED
55aeb059fdf99b5dac7fa5f5,APPROVED
614016b99ef934f87c7ee4da,RETURNED
5dc59aea37023940a0860dea,APPROVED
6152305042a5020fd676cae3,APPROVED
5d6d54f672f55a00010507d8,APPROVED
61195fd1b95bb78c01a95138,APPROVED
62a74318f3690b8aaafcbe11,APPROVED
5f487aeef92292234068b342,RETURNED
62acc70b1075f732a6d77ceb,APPROVED
60e35afc1d7e1aee451eba47,APPROVED
61529a5d141b1374394a6a38,APPROVED
5f959bff10d95b08508e54fe,APPROVED
5e79340b6d9a624e3f39586d,APPROVED
5fb2809581c5f08676d11aaf,APPROVED
5eed94b24048b71cd93adbc3,APPROVED
5ee1ee9d2ef80a5e94ec29ef,APPROVED
5ad431057677430001c9194a,APPROVED
5e642da7b20b0c1ba24de4fd,APPROVED
5746f1955e549100063b3c45,APPROVED
5efb5360f3f69c084c1ca850,APPROVED
629a87179882a45bdf017f24,APPROVED
6298b1ce13bd8eb50cc6f399,AWAITING REVIEW
5c008a00bab6730001649924,APPROVED
5b60c3376a4e130001513128,APPROVED
5c1b9212bfd9220001a9ada0,APPROVED
5825ecee95f3030001cf889a,RETURNED
5a4444fc56ec1100014a29e1,APPROVED
62b0ad6464a111ff05a05b01,APPROVED
601991eca575400d9ad37546,APPROVED
629cc9ebddb7df53e59137b4,APPROVED
5f0f14183deae6056ca42569,APPROVED
62b07fada18474adc21fa4b1,APPROVED
5e9b5d5193295f05c902b8d2,RETURNED
62ac8c4bf1245233d71d0fd6,APPROVED
62b0d928b1eb191d733f9ebd,APPROVED
5f524e7407f3574c7f05fa45,APPROVED
6007a7996fbeef04ce080f90,APPROVED
610c77ffee37e44466f46a2c,APPROVED
6074bfb81bc1c8cc50879ce4,RETURNED
62b0a6e4e4fe956dd6c496f7,APPROVED
5d76d2f7daf4bf00164d585b,APPROVED
5d88f010859c9e0001810e88,RETURNED
5d6a86b8c5508e001bb484bf,APPROVED
62a89be86d9e57cf67ae5649,APPROVED
5ff136c3c9707d53b32b08d2,APPROVED
62977ce96efd80b585b2d75d,APPROVED
603e97018512c2f752512f0b,APPROVED
